dataset,time,obs_value,freq,unit,incgrp,age,sex,geo
ilc_lvho07a,2016,29.4,A,PC,B_MD60,Y12-17,T,IT
ilc_lvho07a,2016,27.9,A,PC,B_MD60,Y15-19,F,FI
ilc_lvho07a,2016,32.3,A,PC,B_MD60,Y15-19,F,IT
ilc_lvho07a,2016,24.6,A,PC,B_MD60,Y15-19,M,FI
ilc_lvho07a,2016,28.6,A,PC,B_MD60,Y15-19,M,IT
ilc_lvho07a,2016,26.3,A,PC,B_MD60,Y15-19,T,FI
ilc_lvho07a,2016,30.3,A,PC,B_MD60,Y15-19,T,IT
ilc_lvho07a,2016,32.2,A,PC,B_MD60,Y15-24,F,FI
ilc_lvho07a,2016,33.9,A,PC,B_MD60,Y15-24,F,IT
ilc_lvho07a,2016,38.9,A,PC,B_MD60,Y15-24,M,FI
ilc_lvho07a,2016,29.0,A,PC,B_MD60,Y15-24,M,IT
ilc_lvho07a,2016,35.5,A,PC,B_MD60,Y15-24,T,FI
ilc_lvho07a,2016,31.3,A,PC,B_MD60,Y15-24,T,IT
ilc_lvho07a,2016,31.8,A,PC,B_MD60,Y15-29,F,FI
ilc_lvho07a,2016,35.2,A,PC,B_MD60,Y15-29,F,IT
ilc_lvho07a,2016,36.9,A,PC,B_MD60,Y15-29,M,FI
ilc_lvho07a,2016,30.5,A,PC,B_MD60,Y15-29,M,IT
ilc_lvho07a,2016,34.6,A,PC,B_MD60,Y15-29,T,FI
ilc_lvho07a,2016,32.8,A,PC,B_MD60,Y15-29,T,IT
ilc_lvho07a,2016,31.5,A,PC,B_MD60,Y16-19,F,FI
ilc_lvho07a,2016,33.7,A,PC,B_MD60,Y16-19,F,IT
ilc_lvho07a,2016,27.6,A,PC,B_MD60,Y16-19,M,FI
ilc_lvho07a,2016,27.3,A,PC,B_MD60,Y16-19,M,IT
ilc_lvho07a,2016,29.8,A,PC,B_MD60,Y16-19,T,FI
ilc_lvho07a,2016,30.3,A,PC,B_MD60,Y16-19,T,IT
ilc_lvho07a,2016,33.2,A,PC,B_MD60,Y16-24,F,FI
ilc_lvho07a,2016,34.8,A,PC,B_MD60,Y16-24,F,IT
ilc_lvho07a,2016,40.5,A,PC,B_MD60,Y16-24,M,FI
ilc_lvho07a,2016,28.5,A,PC,B_MD60,Y16-24,M,IT
ilc_lvho07a,2016,36.7,A,PC,B_MD60,Y16-24,T,FI
ilc_lvho07a,2016,31.4,A,PC,B_MD60,Y16-24,T,IT
ilc_lvho07a,2016,32.6,A,PC,B_MD60,Y16-29,F,FI
ilc_lvho07a,2016,35.8,A,PC,B_MD60,Y16-29,F,IT
ilc_lvho07a,2016,37.9,A,PC,B_MD60,Y16-29,M,FI
ilc_lvho07a,2016,30.2,A,PC,B_MD60,Y16-29,M,IT
ilc_lvho07a,2016,35.4,A,PC,B_MD60,Y16-29,T,FI
ilc_lvho07a,2016,33.0,A,PC,B_MD60,Y16-29,T,IT
ilc_lvho07a,2016,33.8,A,PC,B_MD60,Y18-24,F,FI
ilc_lvho07a,2016,34.5,A,PC,B_MD60,Y18-24,F,IT
ilc_lvho07a,2016,42.9,A,PC,B_MD60,Y18-24,M,FI
ilc_lvho07a,2016,29.6,A,PC,B_MD60,Y18-24,M,IT
ilc_lvho07a,2016,38.2,A,PC,B_MD60,Y18-24,T,FI
ilc_lvho07a,2016,31.9,A,PC,B_MD60,Y18-24,T,IT
ilc_lvho07a,2016,25.7,A,PC,B_MD60,Y18-64,F,FI
ilc_lvho07a,2016,39.6,A,PC,B_MD60,Y18-64,F,IT
ilc_lvho07a,2016,25.8,A,PC,B_MD60,Y18-64,M,FI
ilc_lvho07a,2016,37.5,A,PC,B_MD60,Y18-64,M,IT
ilc_lvho07a,2016,25.8,A,PC,B_MD60,Y18-64,T,FI
ilc_lvho07a,2016,38.6,A,PC,B_MD60,Y18-64,T,IT
ilc_lvho07a,2016,33.7,A,PC,B_MD60,Y20-24,F,FI
ilc_lvho07a,2016,35.8,A,PC,B_MD60,Y20-24,F,IT
ilc_lvho07a,2016,43.9,A,PC,B_MD60,Y20-24,M,FI
ilc_lvho07a,2016,29.5,A,PC,B_MD60,Y20-24,M,IT
ilc_lvho07a,2016,38.8,A,PC,B_MD60,Y20-24,T,FI
ilc_lvho07a,2016,32.4,A,PC,B_MD60,Y20-24,T,IT
ilc_lvho07a,2016,32.8,A,PC,B_MD60,Y20-29,F,FI
ilc_lvho07a,2016,36.6,A,PC,B_MD60,Y20-29,F,IT
ilc_lvho07a,2016,39.3,A,PC,B_MD60,Y20-29,M,FI
ilc_lvho07a,2016,31.6,A,PC,B_MD60,Y20-29,M,IT
ilc_lvho07a,2016,36.4,A,PC,B_MD60,Y20-29,T,FI
ilc_lvho07a,2016,34.2,A,PC,B_MD60,Y20-29,T,IT
ilc_lvho07a,2016,30.6,A,PC,B_MD60,Y25-29,F,FI
ilc_lvho07a,2016,37.4,A,PC,B_MD60,Y25-29,F,IT
ilc_lvho07a,2016,33.7,A,PC,B_MD60,Y25-29,M,FI
ilc_lvho07a,2016,34.3,A,PC,B_MD60,Y25-29,M,IT
ilc_lvho07a,2016,32.6,A,PC,B_MD60,Y25-29,T,FI
ilc_lvho07a,2016,36.0,A,PC,B_MD60,Y25-29,T,IT
ilc_lvho07a,2016,8.5,A,PC,B_MD60,Y6-11,F,FI
ilc_lvho07a,2016,39.1,A,PC,B_MD60,Y6-11,F,IT
ilc_lvho07a,2016,9.8,A,PC,B_MD60,Y6-11,M,FI
ilc_lvho07a,2016,36.3,A,PC,B_MD60,Y6-11,M,IT
ilc_lvho07a,2016,9.1,A,PC,B_MD60,Y6-11,T,FI
ilc_lvho07a,2016,37.8,A,PC,B_MD60,Y6-11,T,IT
ilc_lvho07a,2016,6.2,A,PC,B_MD60,Y_GE65,F,FI
ilc_lvho07a,2016,27.9,A,PC,B_MD60,Y_GE65,F,IT
ilc_lvho07a,2016,8.8,A,PC,B_MD60,Y_GE65,M,FI
ilc_lvho07a,2016,24.3,A,PC,B_MD60,Y_GE65,M,IT
ilc_lvho07a,2016,6.9,A,PC,B_MD60,Y_GE65,T,FI
ilc_lvho07a,2016,26.6,A,PC,B_MD60,Y_GE65,T,IT
ilc_lvho07a,2016,14.1,A,PC,B_MD60,Y_LT18,F,FI
ilc_lvho07a,2016,35.5,A,PC,B_MD60,Y_LT18,F,IT
ilc_lvho07a,2016,9.1,A,PC,B_MD60,Y_LT18,M,FI
ilc_lvho07a,2016,34.0,A,PC,B_MD60,Y_LT18,M,IT
ilc_lvho07a,2016,11.5,A,PC,B_MD60,Y_LT18,T,FI
ilc_lvho07a,2016,34.7,A,PC,B_MD60,Y_LT18,T,IT
ilc_lvho07a,2016,22.1,A,PC,B_MD60,Y_LT6,F,FI
ilc_lvho07a,2016,36.3,A,PC,B_MD60,Y_LT6,F,IT
ilc_lvho07a,2016,7.7,A,PC,B_MD60,Y_LT6,M,FI
ilc_lvho07a,2016,39.7,A,PC,B_MD60,Y_LT6,M,IT
ilc_lvho07a,2016,14.4,A,PC,B_MD60,Y_LT6,T,FI
ilc_lvho07a,2016,38.1,A,PC,B_MD60,Y_LT6,T,IT
ilc_lvho07a,2016,4.4,A,PC,TOTAL,TOTAL,F,FI
ilc_lvho07a,2016,10.1,A,PC,TOTAL,TOTAL,F,IT
ilc_lvho07a,2016,4.3,A,PC,TOTAL,TOTAL,M,FI
ilc_lvho07a,2016,9.0,A,PC,TOTAL,TOTAL,M,IT
ilc_lvho07a,2016,4.4,A,PC,TOTAL,TOTAL,T,FI
ilc_lvho07a,2016,9.6,A,PC,TOTAL,TOTAL,T,IT
ilc_lvho07a,2016,2.2,A,PC,TOTAL,Y12-17,F,FI
ilc_lvho07a,2016,10.3,A,PC,TOTAL,Y12-17,F,IT
ilc_lvho07a,2016,1.7,A,PC,TOTAL,Y12-17,M,FI
ilc_lvho07a,2016,9.2,A,PC,TOTAL,Y12-17,M,IT
ilc_lvho07a,2016,1.9,A,PC,TOTAL,Y12-17,T,FI
ilc_lvho07a,2016,9.7,A,PC,TOTAL,Y12-17,T,IT
ilc_lvho07a,2016,5.1,A,PC,TOTAL,Y15-19,F,FI
ilc_lvho07a,2016,10.2,A,PC,TOTAL,Y15-19,F,IT
ilc_lvho07a,2016,3.6,A,PC,TOTAL,Y15-19,M,FI
ilc_lvho07a,2016,9.9,A,PC,TOTAL,Y15-19,M,IT
ilc_lvho07a,2016,4.3,A,PC,TOTAL,Y15-19,T,FI
ilc_lvho07a,2016,10.0,A,PC,TOTAL,Y15-19,T,IT
ilc_lvho07a,2016,9.2,A,PC,TOTAL,Y15-24,F,FI
ilc_lvho07a,2016,10.1,A,PC,TOTAL,Y15-24,F,IT
ilc_lvho07a,2016,9.4,A,PC,TOTAL,Y15-24,M,FI
ilc_lvho07a,2016,9.2,A,PC,TOTAL,Y15-24,M,IT
ilc_lvho07a,2016,9.3,A,PC,TOTAL,Y15-24,T,FI
ilc_lvho07a,2016,9.6,A,PC,TOTAL,Y15-24,T,IT
ilc_lvho07a,2016,8.2,A,PC,TOTAL,Y15-29,F,FI
ilc_lvho07a,2016,10.8,A,PC,TOTAL,Y15-29,F,IT
ilc_lvho07a,2016,9.5,A,PC,TOTAL,Y15-29,M,FI
ilc_lvho07a,2016,9.0,A,PC,TOTAL,Y15-29,M,IT
ilc_lvho07a,2016,8.9,A,PC,TOTAL,Y15-29,T,FI
ilc_lvho07a,2016,9.9,A,PC,TOTAL,Y15-29,T,IT
ilc_lvho07a,2016,6.0,A,PC,TOTAL,Y16-19,F,FI
ilc_lvho07a,2016,9.8,A,PC,TOTAL,Y16-19,F,IT
ilc_lvho07a,2016,3.8,A,PC,TOTAL,Y16-19,M,FI
ilc_lvho07a,2016,9.7,A,PC,TOTAL,Y16-19,M,IT
ilc_lvho07a,2016,4.9,A,PC,TOTAL,Y16-19,T,FI
ilc_lvho07a,2016,9.8,A,PC,TOTAL,Y16-19,T,IT
ilc_lvho07a,2016,10.0,A,PC,TOTAL,Y16-24,F,FI
ilc_lvho07a,2016,9.9,A,PC,TOTAL,Y16-24,F,IT
ilc_lvho07a,2016,10.2,A,PC,TOTAL,Y16-24,M,FI
ilc_lvho07a,2016,9.0,A,PC,TOTAL,Y16-24,M,IT
ilc_lvho07a,2016,10.1,A,PC,TOTAL,Y16-24,T,FI
ilc_lvho07a,2016,9.4,A,PC,TOTAL,Y16-24,T,IT
ilc_lvho07a,2016,8.7,A,PC,TOTAL,Y16-29,F,FI
ilc_lvho07a,2016,10.7,A,PC,TOTAL,Y16-29,F,IT
ilc_lvho07a,2016,10.0,A,PC,TOTAL,Y16-29,M,FI
ilc_lvho07a,2016,8.9,A,PC,TOTAL,Y16-29,M,IT
ilc_lvho07a,2016,9.4,A,PC,TOTAL,Y16-29,T,FI
ilc_lvho07a,2016,9.8,A,PC,TOTAL,Y16-29,T,IT
ilc_lvho07a,2016,12.1,A,PC,TOTAL,Y18-24,F,FI
ilc_lvho07a,2016,9.6,A,PC,TOTAL,Y18-24,F,IT
ilc_lvho07a,2016,12.5,A,PC,TOTAL,Y18-24,M,FI
ilc_lvho07a,2016,9.0,A,PC,TOTAL,Y18-24,M,IT
ilc_lvho07a,2016,12.3,A,PC,TOTAL,Y18-24,T,FI
ilc_lvho07a,2016,9.3,A,PC,TOTAL,Y18-24,T,IT
ilc_lvho07a,2016,4.9,A,PC,TOTAL,Y18-64,F,FI
ilc_lvho07a,2016,11.0,A,PC,TOTAL,Y18-64,F,IT
ilc_lvho07a,2016,5.5,A,PC,TOTAL,Y18-64,M,FI
ilc_lvho07a,2016,9.8,A,PC,TOTAL,Y18-64,M,IT
ilc_lvho07a,2016,5.2,A,PC,TOTAL,Y18-64,T,FI
ilc_lvho07a,2016,10.4,A,PC,TOTAL,Y18-64,T,IT
ilc_lvho07a,2016,12.9,A,PC,TOTAL,Y20-24,F,FI
ilc_lvho07a,2016,9.9,A,PC,TOTAL,Y20-24,F,IT
ilc_lvho07a,2016,14.6,A,PC,TOTAL,Y20-24,M,FI
ilc_lvho07a,2016,8.5,A,PC,TOTAL,Y20-24,M,IT
ilc_lvho07a,2016,13.8,A,PC,TOTAL,Y20-24,T,FI
ilc_lvho07a,2016,9.2,A,PC,TOTAL,Y20-24,T,IT
ilc_lvho07a,2016,9.6,A,PC,TOTAL,Y20-29,F,FI
ilc_lvho07a,2016,11.1,A,PC,TOTAL,Y20-29,F,IT
ilc_lvho07a,2016,12.2,A,PC,TOTAL,Y20-29,M,FI
ilc_lvho07a,2016,8.6,A,PC,TOTAL,Y20-29,M,IT
ilc_lvho07a,2016,10.9,A,PC,TOTAL,Y20-29,T,FI
ilc_lvho07a,2016,9.8,A,PC,TOTAL,Y20-29,T,IT
ilc_lvho07a,2016,6.4,A,PC,TOTAL,Y25-29,F,FI
ilc_lvho07a,2016,12.1,A,PC,TOTAL,Y25-29,F,IT
ilc_lvho07a,2016,9.7,A,PC,TOTAL,Y25-29,M,FI
ilc_lvho07a,2016,8.6,A,PC,TOTAL,Y25-29,M,IT
ilc_lvho07a,2016,8.1,A,PC,TOTAL,Y25-29,T,FI
ilc_lvho07a,2016,10.3,A,PC,TOTAL,Y25-29,T,IT
ilc_lvho07a,2016,1.3,A,PC,TOTAL,Y6-11,F,FI
ilc_lvho07a,2016,12.5,A,PC,TOTAL,Y6-11,F,IT
ilc_lvho07a,2016,1.7,A,PC,TOTAL,Y6-11,M,FI
ilc_lvho07a,2016,10.9,A,PC,TOTAL,Y6-11,M,IT
ilc_lvho07a,2016,1.5,A,PC,TOTAL,Y6-11,T,FI
ilc_lvho07a,2016,11.7,A,PC,TOTAL,Y6-11,T,IT
ilc_lvho07a,2016,5.0,A,PC,TOTAL,Y_GE65,F,FI
ilc_lvho07a,2016,7.5,A,PC,TOTAL,Y_GE65,F,IT
ilc_lvho07a,2016,3.1,A,PC,TOTAL,Y_GE65,M,FI
ilc_lvho07a,2016,5.0,A,PC,TOTAL,Y_GE65,M,IT
ilc_lvho07a,2016,4.2,A,PC,TOTAL,Y_GE65,T,FI
ilc_lvho07a,2016,6.4,A,PC,TOTAL,Y_GE65,T,IT
ilc_lvho07a,2016,2.2,A,PC,TOTAL,Y_LT18,F,FI
ilc_lvho07a,2016,11.0,A,PC,TOTAL,Y_LT18,F,IT
ilc_lvho07a,2016,2.0,A,PC,TOTAL,Y_LT18,M,FI
ilc_lvho07a,2016,10.5,A,PC,TOTAL,Y_LT18,M,IT
ilc_lvho07a,2016,2.1,A,PC,TOTAL,Y_LT18,T,FI
ilc_lvho07a,2016,10.7,A,PC,TOTAL,Y_LT18,T,IT
ilc_lvho07a,2016,3.2,A,PC,TOTAL,Y_LT6,F,FI
ilc_lvho07a,2016,10.1,A,PC,TOTAL,Y_LT6,F,IT
ilc_lvho07a,2016,2.5,A,PC,TOTAL,Y_LT6,M,FI
ilc_lvho07a,2016,11.5,A,PC,TOTAL,Y_LT6,M,IT
ilc_lvho07a,2016,2.8,A,PC,TOTAL,Y_LT6,T,FI
ilc_lvho07a,2016,10.8,A,PC,TOTAL,Y_LT6,T,IT
ilc_lvho07a,2017,2.8,A,PC,A_MD60,TOTAL,F,FI
ilc_lvho07a,2017,2.1,A,PC,A_MD60,TOTAL,F,IT
ilc_lvho07a,2017,2.1,A,PC,A_MD60,TOTAL,M,FI
ilc_lvho07a,2017,1.7,A,PC,A_MD60,TOTAL,M,IT
ilc_lvho07a,2017,2.5,A,PC,A_MD60,TOTAL,T,FI
ilc_lvho07a,2017,1.9,A,PC,A_MD60,TOTAL,T,IT
ilc_lvho07a,2017,0.5,A,PC,A_MD60,Y12-17,F,FI
ilc_lvho07a,2017,0.7,A,PC,A_MD60,Y12-17,F,IT
ilc_lvho07a,2017,1.0,A,PC,A_MD60,Y12-17,M,FI
ilc_lvho07a,2017,1.2,A,PC,A_MD60,Y12-17,M,IT
ilc_lvho07a,2017,0.8,A,PC,A_MD60,Y12-17,T,FI
ilc_lvho07a,2017,0.9,A,PC,A_MD60,Y12-17,T,IT
ilc_lvho07a,2017,0.9,A,PC,A_MD60,Y15-19,F,FI
ilc_lvho07a,2017,0.6,A,PC,A_MD60,Y15-19,F,IT
ilc_lvho07a,2017,1.0,A,PC,A_MD60,Y15-19,M,FI
ilc_lvho07a,2017,0.5,A,PC,A_MD60,Y15-19,M,IT
ilc_lvho07a,2017,0.9,A,PC,A_MD60,Y15-19,T,FI
ilc_lvho07a,2017,0.6,A,PC,A_MD60,Y15-19,T,IT
ilc_lvho07a,2017,1.4,A,PC,A_MD60,Y15-24,F,FI
ilc_lvho07a,2017,0.5,A,PC,A_MD60,Y15-24,F,IT
ilc_lvho07a,2017,1.4,A,PC,A_MD60,Y15-24,M,FI
ilc_lvho07a,2017,0.4,A,PC,A_MD60,Y15-24,M,IT
ilc_lvho07a,2017,1.4,A,PC,A_MD60,Y15-24,T,FI
ilc_lvho07a,2017,0.5,A,PC,A_MD60,Y15-24,T,IT
ilc_lvho07a,2017,2.3,A,PC,A_MD60,Y15-29,F,FI
ilc_lvho07a,2017,1.5,A,PC,A_MD60,Y15-29,F,IT
ilc_lvho07a,2017,1.8,A,PC,A_MD60,Y15-29,M,FI
ilc_lvho07a,2017,0.9,A,PC,A_MD60,Y15-29,M,IT
ilc_lvho07a,2017,2.0,A,PC,A_MD60,Y15-29,T,FI
ilc_lvho07a,2017,1.2,A,PC,A_MD60,Y15-29,T,IT
ilc_lvho07a,2017,1.0,A,PC,A_MD60,Y16-19,F,FI
ilc_lvho07a,2017,0.5,A,PC,A_MD60,Y16-19,F,IT
ilc_lvho07a,2017,0.4,A,PC,A_MD60,Y16-19,M,FI
ilc_lvho07a,2017,0.4,A,PC,A_MD60,Y16-19,M,IT
ilc_lvho07a,2017,0.7,A,PC,A_MD60,Y16-19,T,FI
ilc_lvho07a,2017,0.4,A,PC,A_MD60,Y16-19,T,IT
ilc_lvho07a,2017,1.6,A,PC,A_MD60,Y16-24,F,FI
ilc_lvho07a,2017,0.4,A,PC,A_MD60,Y16-24,F,IT
ilc_lvho07a,2017,1.2,A,PC,A_MD60,Y16-24,M,FI
ilc_lvho07a,2017,0.4,A,PC,A_MD60,Y16-24,M,IT
ilc_lvho07a,2017,1.4,A,PC,A_MD60,Y16-24,T,FI
ilc_lvho07a,2017,0.4,A,PC,A_MD60,Y16-24,T,IT
ilc_lvho07a,2017,2.4,A,PC,A_MD60,Y16-29,F,FI
ilc_lvho07a,2017,1.5,A,PC,A_MD60,Y16-29,F,IT
ilc_lvho07a,2017,1.6,A,PC,A_MD60,Y16-29,M,FI
ilc_lvho07a,2017,0.9,A,PC,A_MD60,Y16-29,M,IT
ilc_lvho07a,2017,2.0,A,PC,A_MD60,Y16-29,T,FI
ilc_lvho07a,2017,1.2,A,PC,A_MD60,Y16-29,T,IT
ilc_lvho07a,2017,2.0,A,PC,A_MD60,Y18-24,F,FI
ilc_lvho07a,2017,0.6,A,PC,A_MD60,Y18-24,F,IT
ilc_lvho07a,2017,1.5,A,PC,A_MD60,Y18-24,M,FI
ilc_lvho07a,2017,0.3,A,PC,A_MD60,Y18-24,M,IT
ilc_lvho07a,2017,1.7,A,PC,A_MD60,Y18-24,T,FI
ilc_lvho07a,2017,0.4,A,PC,A_MD60,Y18-24,T,IT
ilc_lvho07a,2017,2.4,A,PC,A_MD60,Y18-64,F,FI
ilc_lvho07a,2017,2.1,A,PC,A_MD60,Y18-64,F,IT
ilc_lvho07a,2017,2.2,A,PC,A_MD60,Y18-64,M,FI
ilc_lvho07a,2017,2.0,A,PC,A_MD60,Y18-64,M,IT
ilc_lvho07a,2017,2.3,A,PC,A_MD60,Y18-64,T,FI
ilc_lvho07a,2017,2.1,A,PC,A_MD60,Y18-64,T,IT
ilc_lvho07a,2017,2.0,A,PC,A_MD60,Y20-24,F,FI
ilc_lvho07a,2017,0.4,A,PC,A_MD60,Y20-24,F,IT
ilc_lvho07a,2017,1.8,A,PC,A_MD60,Y20-24,M,FI
ilc_lvho07a,2017,0.3,A,PC,A_MD60,Y20-24,M,IT
ilc_lvho07a,2017,1.9,A,PC,A_MD60,Y20-24,T,FI
ilc_lvho07a,2017,0.4,A,PC,A_MD60,Y20-24,T,IT
ilc_lvho07a,2017,2.9,A,PC,A_MD60,Y20-29,F,FI
ilc_lvho07a,2017,1.8,A,PC,A_MD60,Y20-29,F,IT
ilc_lvho07a,2017,2.1,A,PC,A_MD60,Y20-29,M,FI
ilc_lvho07a,2017,1.0,A,PC,A_MD60,Y20-29,M,IT
ilc_lvho07a,2017,2.5,A,PC,A_MD60,Y20-29,T,FI
ilc_lvho07a,2017,1.4,A,PC,A_MD60,Y20-29,T,IT
ilc_lvho07a,2017,3.7,A,PC,A_MD60,Y25-29,F,FI
ilc_lvho07a,2017,3.1,A,PC,A_MD60,Y25-29,F,IT
ilc_lvho07a,2017,2.4,A,PC,A_MD60,Y25-29,M,FI
ilc_lvho07a,2017,1.7,A,PC,A_MD60,Y25-29,M,IT
ilc_lvho07a,2017,3.0,A,PC,A_MD60,Y25-29,T,FI
ilc_lvho07a,2017,2.3,A,PC,A_MD60,Y25-29,T,IT
ilc_lvho07a,2017,1.8,A,PC,A_MD60,Y6-11,F,FI
ilc_lvho07a,2017,0.9,A,PC,A_MD60,Y6-11,F,IT
ilc_lvho07a,2017,0.4,A,PC,A_MD60,Y6-11,M,FI
ilc_lvho07a,2017,0.5,A,PC,A_MD60,Y6-11,M,IT
ilc_lvho07a,2017,1.1,A,PC,A_MD60,Y6-11,T,FI
ilc_lvho07a,2017,0.7,A,PC,A_MD60,Y6-11,T,IT
ilc_lvho07a,2017,4.9,A,PC,A_MD60,Y_GE65,F,FI
ilc_lvho07a,2017,2.4,A,PC,A_MD60,Y_GE65,F,IT
ilc_lvho07a,2017,2.7,A,PC,A_MD60,Y_GE65,M,FI
ilc_lvho07a,2017,1.4,A,PC,A_MD60,Y_GE65,M,IT
ilc_lvho07a,2017,3.9,A,PC,A_MD60,Y_GE65,T,FI
ilc_lvho07a,2017,2.0,A,PC,A_MD60,Y_GE65,T,IT
ilc_lvho07a,2017,1.7,A,PC,A_MD60,Y_LT18,F,FI
ilc_lvho07a,2017,1.2,A,PC,A_MD60,Y_LT18,F,IT
ilc_lvho07a,2017,1.3,A,PC,A_MD60,Y_LT18,M,FI
ilc_lvho07a,2017,0.9,A,PC,A_MD60,Y_LT18,M,IT
ilc_lvho07a,2017,1.5,A,PC,A_MD60,Y_LT18,T,FI
ilc_lvho07a,2017,1.0,A,PC,A_MD60,Y_LT18,T,IT
ilc_lvho07a,2017,2.8,A,PC,A_MD60,Y_LT6,F,FI
ilc_lvho07a,2017,2.2,A,PC,A_MD60,Y_LT6,F,IT
ilc_lvho07a,2017,2.8,A,PC,A_MD60,Y_LT6,M,FI
ilc_lvho07a,2017,1.0,A,PC,A_MD60,Y_LT6,M,IT
ilc_lvho07a,2017,2.8,A,PC,A_MD60,Y_LT6,T,FI
ilc_lvho07a,2017,1.6,A,PC,A_MD60,Y_LT6,T,IT
ilc_lvho07a,2017,18.4,A,PC,B_MD60,TOTAL,F,FI
ilc_lvho07a,2017,32.7,A,PC,B_MD60,TOTAL,F,IT
ilc_lvho07a,2017,17.9,A,PC,B_MD60,TOTAL,M,FI
ilc_lvho07a,2017,33.2,A,PC,B_MD60,TOTAL,M,IT
ilc_lvho07a,2017,18.2,A,PC,B_MD60,TOTAL,T,FI
ilc_lvho07a,2017,32.9,A,PC,B_MD60,TOTAL,T,IT
ilc_lvho07a,2017,6.8,A,PC,B_MD60,Y12-17,F,FI
ilc_lvho07a,2017,28.8,A,PC,B_MD60,Y12-17,F,IT
ilc_lvho07a,2017,5.3,A,PC,B_MD60,Y12-17,M,FI
ilc_lvho07a,2017,29.1,A,PC,B_MD60,Y12-17,M,IT
ilc_lvho07a,2017,6.0,A,PC,B_MD60,Y12-17,T,FI
ilc_lvho07a,2017,29.0,A,PC,B_MD60,Y12-17,T,IT
ilc_lvho07a,2017,27.9,A,PC,B_MD60,Y15-19,F,FI
ilc_lvho07a,2017,26.1,A,PC,B_MD60,Y15-19,F,IT
ilc_lvho07a,2017,15.3,A,PC,B_MD60,Y15-19,M,FI
ilc_lvho07a,2017,26.6,A,PC,B_MD60,Y15-19,M,IT
ilc_lvho07a,2017,21.7,A,PC,B_MD60,Y15-19,T,FI
ilc_lvho07a,2017,26.4,A,PC,B_MD60,Y15-19,T,IT
ilc_lvho07a,2017,32.3,A,PC,B_MD60,Y15-24,F,FI
ilc_lvho07a,2017,29.9,A,PC,B_MD60,Y15-24,F,IT
ilc_lvho07a,2017,37.1,A,PC,B_MD60,Y15-24,M,FI
ilc_lvho07a,2017,25.3,A,PC,B_MD60,Y15-24,M,IT
ilc_lvho07a,2017,34.7,A,PC,B_MD60,Y15-24,T,FI
ilc_lvho07a,2017,27.6,A,PC,B_MD60,Y15-24,T,IT
ilc_lvho07a,2017,32.5,A,PC,B_MD60,Y15-29,F,FI
ilc_lvho07a,2017,31.9,A,PC,B_MD60,Y15-29,F,IT
ilc_lvho07a,2017,31.8,A,PC,B_MD60,Y15-29,M,FI
ilc_lvho07a,2017,29.4,A,PC,B_MD60,Y15-29,M,IT
ilc_lvho07a,2017,32.2,A,PC,B_MD60,Y15-29,T,FI
ilc_lvho07a,2017,30.7,A,PC,B_MD60,Y15-29,T,IT
ilc_lvho07a,2017,33.9,A,PC,B_MD60,Y16-19,F,FI
ilc_lvho07a,2017,26.5,A,PC,B_MD60,Y16-19,F,IT
ilc_lvho07a,2017,19.0,A,PC,B_MD60,Y16-19,M,FI
ilc_lvho07a,2017,27.4,A,PC,B_MD60,Y16-19,M,IT
ilc_lvho07a,2017,26.6,A,PC,B_MD60,Y16-19,T,FI
ilc_lvho07a,2017,27.0,A,PC,B_MD60,Y16-19,T,IT
ilc_lvho07a,2017,34.2,A,PC,B_MD60,Y16-24,F,FI
ilc_lvho07a,2017,30.5,A,PC,B_MD60,Y16-24,F,IT
ilc_lvho07a,2017,39.5,A,PC,B_MD60,Y16-24,M,FI
ilc_lvho07a,2017,25.6,A,PC,B_MD60,Y16-24,M,IT
ilc_lvho07a,2017,36.8,A,PC,B_MD60,Y16-24,T,FI
ilc_lvho07a,2017,28.0,A,PC,B_MD60,Y16-24,T,IT
ilc_lvho07a,2017,33.9,A,PC,B_MD60,Y16-29,F,FI
ilc_lvho07a,2017,32.5,A,PC,B_MD60,Y16-29,F,IT
ilc_lvho07a,2017,33.2,A,PC,B_MD60,Y16-29,M,FI
ilc_lvho07a,2017,30.0,A,PC,B_MD60,Y16-29,M,IT
ilc_lvho07a,2017,33.6,A,PC,B_MD60,Y16-29,T,FI
ilc_lvho07a,2017,31.2,A,PC,B_MD60,Y16-29,T,IT
ilc_lvho07a,2017,36.1,A,PC,B_MD60,Y18-24,F,FI
ilc_lvho07a,2017,30.3,A,PC,B_MD60,Y18-24,F,IT
ilc_lvho07a,2017,45.0,A,PC,B_MD60,Y18-24,M,FI
ilc_lvho07a,2017,25.5,A,PC,B_MD60,Y18-24,M,IT
ilc_lvho07a,2017,40.4,A,PC,B_MD60,Y18-24,T,FI
ilc_lvho07a,2017,28.0,A,PC,B_MD60,Y18-24,T,IT
ilc_lvho07a,2017,25.5,A,PC,B_MD60,Y18-64,F,FI
ilc_lvho07a,2017,35.1,A,PC,B_MD60,Y18-64,F,IT
ilc_lvho07a,2017,22.6,A,PC,B_MD60,Y18-64,M,FI
ilc_lvho07a,2017,36.2,A,PC,B_MD60,Y18-64,M,IT
ilc_lvho07a,2017,23.9,A,PC,B_MD60,Y18-64,T,FI
ilc_lvho07a,2017,35.6,A,PC,B_MD60,Y18-64,T,IT
ilc_lvho07a,2017,34.3,A,PC,B_MD60,Y20-24,F,FI
